Time,Acc_X,Acc_Y,Acc_Z,GSR,Tmp,X_1,Y_1,Z_1,X_2,Y_2,Z_2,X_3,Y_3,Z_3,X_4,Y_4,Z_4,X_5,Y_5,Z_5,X_6,Y_6,Z_6,X_7,Y_7,Z_7,X_8,Y_8,Z_8,X_9,Y_9,Z_9,X_10,Y_10,Z_10,X_11,Y_11,Z_11,X_12,Y_12,Z_12,X_13,Y_13,Z_13,X_14,Y_14,Z_14,X_15,Y_15,Z_15,X_16,Y_16,Z_16,X_17,Y_17,Z_17,X_18,Y_18,Z_18,X_19,Y_19,Z_19,Labeling
9.875,-2.293627079,-0.60279668,-0.61233261,-0.184197683,-0.380326836,1.733168274,1.072335135,0.856574195,1.743072146,1.425952835,1.079784391,1.657855403,1.413061773,0.799585648,1.151773415,0.52621704,-0.214542135,1.092207221,-0.0279682464,0.229526517,2.638029337,-0.0795167029,0.805895694,1.153329128,0.797268556,0.741432782,1.1671917,0.0466924065,0.41345264,1.366326063,0.882895919,-0.536966087,0.728412228,0.679639712,0.90551442,1.733168274,1.072335135,0.856574195,1.733168274,1.072335135,0.856574195,1.733168274,1.072335135,0.856574195,1.733168274,1.072335135,0.856574195,1.733168274,1.072335135,0.856574195,1.733168274,1.072335135,0.856574195,1.733168274,1.072335135,0.856574195,1.733168274,1.072335135,0.856574195,1.733168274,1.072335135,0.856574195,1
9.90625,-2.315393928,-0.60279668,-0.629769116,-0.184197683,-0.374258265,1.733213062,1.057268455,0.851694755,1.742845252,1.425952835,1.091798671,1.655988833,1.415459354,0.829509727,1.159010515,0.802008533,-0.13733298,1.153385184,0.280590032,0.22919881,2.406995766,0.177023059,0.982412575,1.190616259,0.961498084,0.650737359,1.077420585,0.132984481,0.399030375,1.419402895,0.99023768,-0.575888945,0.749343927,0.704486148,0.913286895,1.733213062,1.057268455,0.851694755,1.733213062,1.057268455,0.851694755,1.733213062,1.057268455,0.851694755,1.733213062,1.057268455,0.851694755,1.733213062,1.057268455,0.851694755,1.733213062,1.057268455,0.851694755,1.733213062,1.057268455,0.851694755,1.733213062,1.057268455,0.851694755,1.733213062,1.057268455,0.851694755,1
9.9375,-2.337160777,-0.60279668,-0.647205623,-0.184197683,-0.374258265,1.733253805,1.035724364,0.841529378,1.742587866,1.425935195,1.102870766,1.657837589,1.420411373,0.881321071,1.184394394,1.034405128,0.0323637647,1.233965759,0.50409335,0.327958309,2.259265029,0.33063496,1.053094884,1.224299199,1.087191183,0.601913533,1.017344971,0.215475343,0.402588035,1.453080456,1.075733386,-0.583090592,0.766936323,0.727852911,0.915732168,1.733253805,1.035724364,0.841529378,1.733253805,1.035724364,0.841529378,1.733253805,1.035724364,0.841529378,1.733253805,1.035724364,0.841529378,1.733253805,1.035724364,0.841529378,1.733253805,1.035724364,0.841529378,1.733253805,1.035724364,0.841529378,1.733253805,1.035724364,0.841529378,1.733253805,1.035724364,0.841529378,1
9.96875,-2.358927626,-0.60279668,-0.664642129,-0.184197683,-0.374258265,1.733290909,1.008357059,0.826611925,1.742303067,1.425901697,1.113095834,1.663026435,1.427659843,0.952809141,1.226092289,1.227789561,0.285207167,1.331989349,0.651131968,0.515797545,2.186423824,0.391714362,1.028631552,1.254741959,1.178239901,0.590732415,0.983965711,0.294548901,0.42230971,1.469318009,1.141589413,-0.561774761,0.781526676,0.749889443,0.913388269,1.733290909,1.008357059,0.826611925,1.733290909,1.008357059,0.826611925,1.733290909,1.008357059,0.826611925,1.733290909,1.008357059,0.826611925,1.733290909,1.008357059,0.826611925,1.733290909,1.008357059,0.826611925,1.733290909,1.008357059,0.826611925,1.733290909,1.008357059,0.826611925,1.733290909,1.008357059,0.826611925,1
10,-2.380694475,-0.60279668,-0.682078636,-0.184197683,-0.374258265,1.732378077,0.982781234,0.816631958,1.741972051,1.425879541,1.121723975,1.667308389,1.432039552,1.000541809,1.260045502,1.364338471,0.447546472,1.412267043,0.718326814,0.667761446,2.074520159,0.481097977,1.048413328,1.28102098,1.261753381,0.581723099,0.949961019,0.37357684,0.43626845,1.469992087,1.146289709,-0.536292448,0.798257475,0.771412978,0.912781464,1.732378077,0.982781234,0.816631958,1.732378077,0.982781234,0.816631958,1.732378077,0.982781234,0.816631958,1.732378077,0.982781234,0.816631958,1.732378077,0.982781234,0.816631958,1.732378077,0.982781234,0.816631958,1.732378077,0.982781234,0.816631958,1.732378077,0.982781234,0.816631958,1.732378077,0.982781234,0.816631958,1
10.03125,-2.402461324,-0.60279668,-0.699515142,-0.184197683,-0.374258265,1.730178814,0.959631476,0.813338465,1.741578445,1.425872744,1.128189516,1.670362205,1.432534311,1.016104289,1.283510662,1.42391922,0.487322746,1.468512775,0.677395122,0.771142026,1.909717085,0.608811901,1.128112993,1.301661354,1.335062443,0.575654893,0.915109351,0.452542998,0.442422872,1.449589699,1.068171304,-0.505167774,0.817886925,0.792241798,0.914527077,1.730178814,0.959631476,0.813338465,1.730178814,0.959631476,0.813338465,1.730178814,0.959631476,0.813338465,1.730178814,0.959631476,0.813338465,1.730178814,0.959631476,0.813338465,1.730178814,0.959631476,0.813338465,1.730178814,0.959631476,0.813338465,1.730178814,0.959631476,0.813338465,1.730178814,0.959631476,0.813338465,1
10.0625,-2.424228172,-0.60279668,-0.716951648,-0.184197683,-0.374258265,1.727389109,0.937331899,0.810541976,1.741078844,1.425866781,1.134226918,1.673270719,1.432944042,1.030666734,1.306435251,1.479927976,0.524542418,1.518584979,0.637029165,0.860762581,1.765691339,0.738600153,1.198402851,1.322178989,1.403971016,0.569512392,0.888912334,0.51657446,0.446472938,1.425900826,0.989214469,-0.484250056,0.836745307,0.809125889,0.915920776,1.727389109,0.937331899,0.810541976,1.727389109,0.937331899,0.810541976,1.727389109,0.937331899,0.810541976,1.727389109,0.937331899,0.810541976,1.727389109,0.937331899,0.810541976,1.727389109,0.937331899,0.810541976,1.727389109,0.937331899,0.810541976,1.727389109,0.937331899,0.810541976,1.727389109,0.937331899,0.810541976,1
10.09375,-2.445995021,-0.60279668,-0.734388155,-0.184197683,-0.374258265,1.720372265,0.921119003,0.811303673,1.739820403,1.425866781,1.137199159,1.675138973,1.432745044,1.038069665,1.32548974,1.510363876,0.543458688,1.524459241,0.600713454,0.851871408,1.770416076,0.883239076,1.20132536,1.341817899,1.441375302,0.562837995,0.924676293,0.47368442,0.435457356,1.378683123,0.904255087,-0.536406674,0.85008341,0.797768604,0.914795027,1.720372265,0.921119003,0.811303673,1.720372265,0.921119003,0.811303673,1.720372265,0.921119003,0.811303673,1.720372265,0.921119003,0.811303673,1.720372265,0.921119003,0.811303673,1.720372265,0.921119003,0.811303673,1.720372265,0.921119003,0.811303673,1.720372265,0.921119003,0.811303673,1.720372265,0.921119003,0.811303673,1
10.125,-2.46776187,-0.60279668,-0.751824661,-0.184197683,-0.374258265,1.713355421,0.904906107,0.812065371,1.738561962,1.425866781,1.1401714,1.677007226,1.432546045,1.045472595,1.344544229,1.540799775,0.562374958,1.530333503,0.564397743,0.842980236,1.775140814,1.027878,1.20424787,1.36145681,1.478779589,0.556163598,0.960440252,0.43079438,0.424441775,1.331465419,0.819295705,-0.588563293,0.863421514,0.786411319,0.913669279,1.713355421,0.904906107,0.812065371,1.713355421,0.904906107,0.812065371,1.713355421,0.904906107,0.812065371,1.713355421,0.904906107,0.812065371,1.713355421,0.904906107,0.812065371,1.713355421,0.904906107,0.812065371,1.713355421,0.904906107,0.812065371,1.713355421,0.904906107,0.812065371,1.713355421,0.904906107,0.812065371,1
10.15625,-2.489528719,-0.60279668,-0.769261168,-0.184197683,-0.36824667,1.699159648,0.897783592,0.812779184,1.735967488,1.425866781,1.137809698,1.677774658,1.433299883,1.052297554,1.362508215,1.559655436,0.597062497,1.534687137,0.559060696,0.848786318,1.837418935,1.056996505,1.140075232,1.389269735,1.530340125,0.489474441,0.987712979,0.376703642,0.446288015,1.285658454,0.793888328,-0.653987549,0.868470649,0.773870993,0.90724153,1.699159648,0.897783592,0.812779184,1.699159648,0.897783592,0.812779184,1.699159648,0.897783592,0.812779184,1.699159648,0.897783592,0.812779184,1.699159648,0.897783592,0.812779184,1.699159648,0.897783592,0.812779184,1.699159648,0.897783592,0.812779184,1.699159648,0.897783592,0.812779184,1.699159648,0.897783592,0.812779184,1
10.1875,-2.511295568,-0.60279668,-0.786697674,-0.184197683,-0.246892627,1.684743676,0.890939905,0.813491529,1.733332033,1.425866781,1.135284389,1.678508325,1.434082947,1.059104785,1.380438752,1.578155899,0.632233785,1.538994129,0.554673852,0.855043207,1.90146238,1.082571673,1.073844596,1.417333381,1.582334874,0.420944463,1.014725255,0.322269347,0.469142219,1.239894759,0.77030758,-0.719818762,0.873265538,0.76129438,0.900651153,1.684743676,0.890939905,0.813491529,1.684743676,0.890939905,0.813491529,1.684743676,0.890939905,0.813491529,1.684743676,0.890939905,0.813491529,1.684743676,0.890939905,0.813491529,1.684743676,0.890939905,0.813491529,1.684743676,0.890939905,0.813491529,1.684743676,0.890939905,0.813491529,1.684743676,0.890939905,0.813491529,1
10.21875,-2.533062417,-0.60279668,-0.804134181,-0.184197683,-0.125538585,1.661695044,0.888997783,0.815512898,1.727743765,1.425866781,1.126629363,1.677599678,1.433322408,1.053724426,1.399419988,1.522688479,0.640841082,1.545171679,0.461675929,0.855140347,1.887777277,1.089290868,1.042009355,1.435873507,1.617769863,0.375412598,1.042889027,0.335992583,0.48085215,1.212181484,0.745908404,-0.745292756,0.84623195,0.762956697,0.901423228,1.661695044,0.888997783,0.815512898,1.661695044,0.888997783,0.815512898,1.661695044,0.888997783,0.815512898,1.661695044,0.888997783,0.815512898,1.661695044,0.888997783,0.815512898,1.661695044,0.888997783,0.815512898,1.661695044,0.888997783,0.815512898,1.661695044,0.888997783,0.815512898,1.661695044,0.888997783,0.815512898,1
10.25,-2.554829266,-0.60279668,-0.821570687,-0.184197683,-0.00418454305,1.634371386,0.88948299,0.818182517,1.720693218,1.425866781,1.114938808,1.675877734,1.431797453,1.042308587,1.418921545,1.43059103,0.636293483,1.552275558,0.324796443,0.852187086,1.835599807,1.086672297,1.027207241,1.449697441,1.645004206,0.341269752,1.071623037,0.383468473,0.487043267,1.193407052,0.72110393,-0.750781238,0.803436413,0.771670352,0.905841302,1.634371386,0.88948299,0.818182517,1.634371386,0.88948299,0.818182517,1.634371386,0.88948299,0.818182517,1.634371386,0.88948299,0.818182517,1.634371386,0.88948299,0.818182517,1.634371386,0.88948299,0.818182517,1.634371386,0.88948299,0.818182517,1.634371386,0.88948299,0.818182517,1.634371386,0.88948299,0.818182517,1
10.28125,-2.574702941,-0.60279668,-0.837490652,-0.206337252,0.117169499,1.607047727,0.889968197,0.820852136,1.713642672,1.425866781,1.103248254,1.674155789,1.430272498,1.030892747,1.438423103,1.338493582,0.631745885,1.559379438,0.187916957,0.849233824,1.783422336,1.084053725,1.012405126,1.463521374,1.672238549,0.307126905,1.100357047,0.430944362,0.493234384,1.17463262,0.696299456,-0.756269719,0.760640875,0.780384006,0.910259377,1.607047727,0.889968197,0.820852136,1.607047727,0.889968197,0.820852136,1.607047727,0.889968197,0.820852136,1.607047727,0.889968197,0.820852136,1.607047727,0.889968197,0.820852136,1.607047727,0.889968197,0.820852136,1.607047727,0.889968197,0.820852136,1.607047727,0.889968197,0.820852136,1.607047727,0.889968197,0.820852136,1
10.3125,-2.29639306,-0.60279668,-0.837490652,-0.245407676,0.238523541,1.579724069,0.890453404,0.823521755,1.706592125,1.425866781,1.091557699,1.672433844,1.428747543,1.019476907,1.45792466,1.246396133,0.627198286,1.566483317,0.0510374704,0.846280563,1.731244866,1.081435153,0.997603011,1.477345308,1.699472892,0.272984059,1.129091057,0.478420252,0.499425501,1.155858189,0.671494983,-0.761758201,0.717845337,0.789097661,0.914677451,1.579724069,0.890453404,0.823521755,1.579724069,0.890453404,0.823521755,1.579724069,0.890453404,0.823521755,1.579724069,0.890453404,0.823521755,1.579724069,0.890453404,0.823521755,1.579724069,0.890453404,0.823521755,1.579724069,0.890453404,0.823521755,1.579724069,0.890453404,0.823521755,1.579724069,0.890453404,0.823521755,1
10.34375,0.625177124,-0.60279668,-0.837490652,-0.2844781,0.359877584,1.552400411,0.890938611,0.826191374,1.699541578,1.425866781,1.079867144,1.670711899,1.427222588,1.008061068,1.477426218,1.154298684,0.622650687,1.573587196,-0.0858420157,0.843327302,1.679067395,1.078816582,0.982800897,1.491169242,1.726707235,0.238841213,1.157825066,0.525896141,0.505616618,1.137083757,0.646690509,-0.767246682,0.6750498,0.797811315,0.919095525,1.552400411,0.890938611,0.826191374,1.552400411,0.890938611,0.826191374,1.552400411,0.890938611,0.826191374,1.552400411,0.890938611,0.826191374,1.552400411,0.890938611,0.826191374,1.552400411,0.890938611,0.826191374,1.552400411,0.890938611,0.826191374,1.552400411,0.890938611,0.826191374,1.552400411,0.890938611,0.826191374,1
10.375,0.625177124,-0.60279668,-0.837490652,-0.323548523,0.481231626,1.525076753,0.891423818,0.828860992,1.692491032,1.425866781,1.068176589,1.668989954,1.425697633,0.996645228,1.496927775,1.062201236,0.618103088,1.580691076,-0.222721502,0.84037404,1.626889925,1.07619801,0.967998782,1.504993175,1.753941578,0.204698366,1.186559076,0.573372031,0.511807734,1.118309326,0.621886035,-0.772735164,0.632254262,0.80652497,0.9235136,1.525076753,0.891423818,0.828860992,1.525076753,0.891423818,0.828860992,1.525076753,0.891423818,0.828860992,1.525076753,0.891423818,0.828860992,1.525076753,0.891423818,0.828860992,1.525076753,0.891423818,0.828860992,1.525076753,0.891423818,0.828860992,1.525076753,0.891423818,0.828860992,1.525076753,0.891423818,0.828860992,1
10.40625,0.625177124,-0.60279668,-0.837490652,-0.362618947,0.596612959,1.515669317,0.944301489,0.910470639,1.685876874,1.425866781,1.064018166,1.664745865,1.424648184,0.99123978,1.498575121,0.951899965,0.61420536,1.566201526,-0.189006218,0.832499518,1.508700755,1.135136411,1.052717928,1.534238845,1.808613734,0.0990037898,1.14398575,0.573994545,0.526929111,0.972697086,0.584332402,-0.801344626,0.632115087,0.809103949,0.924640773,1.515669317,0.944301489,0.910470639,1.515669317,0.944301489,0.910470639,1.515669317,0.944301489,0.910470639,1.515669317,0.944301489,0.910470639,1.515669317,0.944301489,0.910470639,1.515669317,0.944301489,0.910470639,1.515669317,0.944301489,0.910470639,1.515669317,0.944301489,0.910470639,1.515669317,0.944301489,0.910470639,1
10.4375,0.625177124,-0.397936858,-0.615369687,-0.401689371,0.596612959,1.512593469,1.015694644,1.019977671,1.679416935,1.425866781,1.062521597,1.659610451,1.423766778,0.987958403,1.493912794,0.835165468,0.610537296,1.544080863,-0.095002787,0.822885823,1.367183068,1.215829031,1.172607861,1.568934553,1.872982406,-0.0319771496,1.07621243,0.558059089,0.54520644,0.782260399,0.542273219,-0.838125037,0.647050659,0.809514935,0.924604942,1.512593469,1.015694644,1.019977671,1.512593469,1.015694644,1.019977671,1.512593469,1.015694644,1.019977671,1.512593469,1.015694644,1.019977671,1.512593469,1.015694644,1.019977671,1.512593469,1.015694644,1.019977671,1.512593469,1.015694644,1.019977671,1.512593469,1.015694644,1.019977671,1.512593469,1.015694644,1.019977671,1
10.46875,0.625177124,1.556438116,1.503677616,-0.440759795,0.596612959,1.509517621,1.087087798,1.129484702,1.672956996,1.425866781,1.061025027,1.654475037,1.422885373,0.984677026,1.489250466,0.718430972,0.606869232,1.521960201,-0.000999355905,0.813272129,1.225665381,1.296521651,1.292497795,1.60363026,1.937351078,-0.162958089,1.008439109,0.542123633,0.563483768,0.591823711,0.500214036,-0.874905448,0.661986231,0.809925921,0.924569112,1.509517621,1.087087798,1.129484702,1.509517621,1.087087798,1.129484702,1.509517621,1.087087798,1.129484702,1.509517621,1.087087798,1.129484702,1.509517621,1.087087798,1.129484702,1.509517621,1.087087798,1.129484702,1.509517621,1.087087798,1.129484702,1.509517621,1.087087798,1.129484702,1.509517621,1.087087798,1.129484702,1
10.5,0.625177124,-0.397936858,-0.837490652,-0.479830219,0.596612959,1.510045522,1.131462071,1.116530928,1.662885247,1.425871294,1.031044838,1.6454493,1.423600363,0.95871676,1.4810063,0.63931442,0.603616332,1.514827222,0.0821159527,0.788320062,1.086371686,1.380245996,1.384071914,1.691663388,2.093874523,-0.392789885,0.966483895,0.566642514,0.621853444,0.442860844,0.469015984,-0.89570364,0.650820246,0.818575086,0.907642422,1.510045522,1.131462071,1.116530928,1.510045522,1.131462071,1.116530928,1.510045522,1.131462071,1.116530928,1.510045522,1.131462071,1.116530928,1.510045522,1.131462071,1.116530928,1.510045522,1.131462071,1.116530928,1.510045522,1.131462071,1.116530928,1.510045522,1.131462071,1.116530928,1.510045522,1.131462071,1.116530928,1
10.53125,0.625177124,1.761297939,-0.837490652,-0.523560982,0.596612959,1.514635921,1.145378026,0.965527394,1.648741911,1.425880895,0.968955137,1.632038012,1.426114967,0.907190642,1.468724335,0.602604484,0.600831443,1.52458982,0.152957108,0.746077086,0.949585092,1.467387997,1.443725686,1.839823654,2.354283811,-0.734056001,0.953633365,0.636765468,0.725419121,0.34065131,0.450061658,-0.898485118,0.610230042,0.83651113,0.871674708,1.514635921,1.145378026,0.965527394,1.514635921,1.145378026,0.965527394,1.514635921,1.145378026,0.965527394,1.514635921,1.145378026,0.965527394,1.514635921,1.145378026,0.965527394,1.514635921,1.145378026,0.965527394,1.514635921,1.145378026,0.965527394,1.514635921,1.145378026,0.965527394,1.514635921,1.145378026,0.965527394,1
10.5625,0.625177124,1.761297939,-0.800472468,-0.57085566,0.596612959,1.519200365,1.156826277,0.805762014,1.634098741,1.425890498,0.900528438,1.617952058,1.428931138,0.849928232,1.454913189,0.567852424,0.595578341,1.530318981,0.221583752,0.702299468,0.803689553,1.55775882,1.504131195,1.980949068,2.597014336,-1.066984261,0.939605003,0.710484225,0.823875423,0.240732092,0.429183456,-0.902359002,0.569933519,0.855352725,0.835855783,1.519200365,1.156826277,0.805762014,1.519200365,1.156826277,0.805762014,1.519200365,1.156826277,0.805762014,1.519200365,1.156826277,0.805762014,1.519200365,1.156826277,0.805762014,1.519200365,1.156826277,0.805762014,1.519200365,1.156826277,0.805762014,1.519200365,1.156826277,0.805762014,1.519200365,1.156826277,0.805762014,1
10.59375,0.625177124,1.761297939,-0.37328041,-0.618150339,0.596612959,1.522776911,1.07434757,0.312498839,1.600430608,1.425900171,0.590899716,1.578186645,1.44322573,0.574328181,1.382897601,0.607622015,0.496378859,1.382525401,0.205920544,0.600109523,0.311084845,1.771026704,1.593149634,1.854310427,2.166846912,-1.082552878,0.880745404,0.921068228,0.72785612,0.227988057,0.335077723,-0.947812596,0.540815229,0.908661832,0.805700098,1.522776911,1.07434757,0.312498839,1.522776911,1.07434757,0.312498839,1.522776911,1.07434757,0.312498839,1.522776911,1.07434757,0.312498839,1.522776911,1.07434757,0.312498839,1.522776911,1.07434757,0.312498839,1.522776911,1.07434757,0.312498839,1.522776911,1.07434757,0.312498839,1.522776911,1.07434757,0.312498839,1
10.625,0.625177124,1.761297939,0.0539116474,-0.665445017,0.596612959,1.526353458,0.991868863,-0.180764335,1.566762475,1.425909844,0.281270994,1.538421232,1.457520322,0.29872813,1.310882013,0.647391606,0.397179378,1.234731822,0.190257335,0.497919578,-0.181519863,1.984294588,1.682168073,1.727671786,1.736679489,-1.098121494,0.821885806,1.131652231,0.631836816,0.215244021,0.240971989,-0.993266189,0.51169694,0.961970939,0.775544414,1.526353458,0.991868863,-0.180764335,1.526353458,0.991868863,-0.180764335,1.526353458,0.991868863,-0.180764335,1.526353458,0.991868863,-0.180764335,1.526353458,0.991868863,-0.180764335,1.526353458,0.991868863,-0.180764335,1.526353458,0.991868863,-0.180764335,1.526353458,0.991868863,-0.180764335,1.526353458,0.991868863,-0.180764335,1
10.65625,0.625177124,1.761297939,0.481103705,-0.712739695,0.596612959,1.530385439,1.032911824,-0.158566348,1.546577479,1.425746872,0.140426791,1.515475789,1.460345938,0.160796362,1.272554129,0.626393833,0.300969394,1.139937392,0.0762000647,0.439008436,-0.21067766,1.984563883,1.660832189,1.683370538,1.436263673,-1.119282576,0.741952851,1.138644555,0.518101072,0.347192284,0.213267368,-1.070387291,0.579190737,0.963511802,0.799290661,1.530385439,1.032911824,-0.158566348,1.530385439,1.032911824,-0.158566348,1.530385439,1.032911824,-0.158566348,1.530385439,1.032911824,-0.158566348,1.530385439,1.032911824,-0.158566348,1.530385439,1.032911824,-0.158566348,1.530385439,1.032911824,-0.158566348,1.530385439,1.032911824,-0.158566348,1.530385439,1.032911824,-0.158566348,1
10.6875,0.625177124,1.761297939,0.908295763,-0.760034373,0.596612959,1.534721854,1.156522392,0.208189766,1.535405237,1.425468496,0.112405982,1.503773593,1.45550516,0.114888456,1.256744669,0.564776338,0.20675773,1.08057005,-0.103628357,0.409026851,0.0699539355,1.842455052,1.56573036,1.694107418,1.222579845,-1.144181922,0.647933488,1.009546763,0.392522837,0.575859584,0.229948327,-1.168676422,0.711264529,0.930448371,0.859067457,1.534721854,1.156522392,0.208189766,1.534721854,1.156522392,0.208189766,1.534721854,1.156522392,0.208189766,1.534721854,1.156522392,0.208189766,1.534721854,1.156522392,0.208189766,1.534721854,1.156522392,0.208189766,1.534721854,1.156522392,0.208189766,1.534721854,1.156522392,0.208189766,1.534721854,1.156522392,0.208189766,1
10.71875,0.625177124,1.761297939,1.33548782,-0.807329051,0.596612959,1.539132299,1.273086224,0.395203356,1.52905319,1.424815054,0.0817731882,1.498256087,1.446752873,0.0514034055,1.253093356,0.466746156,0.0487600479,1.060909966,-0.241865717,0.339194391,-0.0518300607,1.657194194,1.566704286,1.719752375,1.129082299,-1.212908316,0.548052188,0.897786386,0.340705764,0.796356762,0.226125303,-1.253623587,0.821816055,0.902980803,0.879604388,1.539132299,1.273086224,0.395203356,1.539132299,1.273086224,0.395203356,1.539132299,1.273086224,0.395203356,1.539132299,1.273086224,0.395203356,1.539132299,1.273086224,0.395203356,1.539132299,1.273086224,0.395203356,1.539132299,1.273086224,0.395203356,1.539132299,1.273086224,0.395203356,1.539132299,1.273086224,0.395203356,1
10.75,0.625177124,1.761297939,1.725798581,-0.854623729,0.596612959,1.543650444,1.379398245,0.320721928,1.529713713,1.423615953,0.0473403989,1.50173626,1.432310001,-0.03765342,1.267130095,0.315741661,-0.202035516,1.099017235,-0.319595109,0.211385639,-0.759060778,1.409154428,1.707452208,1.767086063,1.210435496,-1.345395661,0.439642759,0.811249016,0.396198722,1.004967791,0.192472444,-1.319160442,0.901056317,0.883654273,0.843053944,1.543650444,1.379398245,0.320721928,1.543650444,1.379398245,0.320721928,1.543650444,1.379398245,0.320721928,1.543650444,1.379398245,0.320721928,1.543650444,1.379398245,0.320721928,1.543650444,1.379398245,0.320721928,1.543650444,1.379398245,0.320721928,1.543650444,1.379398245,0.320721928,1.543650444,1.379398245,0.320721928,1
10.78125,0.625177124,1.761297939,1.725798581,-0.891431961,0.596612959,1.546905035,1.446398263,0.170429147,1.530210979,1.422405378,-0.011422066,1.503427947,1.418510241,-0.155767387,1.272897106,0.199205706,-0.492900018,1.137508035,-0.351524319,0.0778651555,-1.201697312,1.166539406,1.752806687,1.786250387,1.183534593,-1.408794509,0.387288281,0.720749045,0.427718272,1.188676658,0.164891897,-1.354521091,0.952699171,0.863195173,0.815640623,1.546905035,1.446398263,0.170429147,1.546905035,1.446398263,0.170429147,1.546905035,1.446398263,0.170429147,1.546905035,1.446398263,0.170429147,1.546905035,1.446398263,0.170429147,1.546905035,1.446398263,0.170429147,1.546905035,1.446398263,0.170429147,1.546905035,1.446398263,0.170429147,1.546905035,1.446398263,0.170429147,1
10.8125,0.625177124,1.761297939,1.725798581,-0.920220864,0.596612959,1.546456382,1.398181973,-0.202052888,1.530229764,1.421161174,-0.141490373,1.49987791,1.406595322,-0.359042534,1.254427056,0.183690752,-0.901199273,1.177122894,-0.249221549,-0.072395372,-0.868856556,0.939823321,1.518580386,1.722855444,0.83936067,-1.269707575,0.499220641,0.618635414,0.388976132,1.299401835,0.155108186,-1.301440785,0.923459055,0.839416721,0.81500654,1.546456382,1.398181973,-0.202052888,1.546456382,1.398181973,-0.202052888,1.546456382,1.398181973,-0.202052888,1.546456382,1.398181973,-0.202052888,1.546456382,1.398181973,-0.202052888,1.546456382,1.398181973,-0.202052888,1.546456382,1.398181973,-0.202052888,1.546456382,1.398181973,-0.202052888,1.546456382,1.398181973,-0.202052888,1
10.84375,0.625177124,1.761297939,1.504569872,-0.949009766,0.596612959,1.545868751,1.346264514,-0.531405122,1.530243738,1.419943479,-0.257715787,1.496266724,1.396066492,-0.540633176,1.236975888,0.200470603,-1.266589556,1.215798883,-0.135452853,-0.206676587,-0.501629636,0.729026946,1.275986333,1.663098964,0.54401163,-1.139312956,0.607519726,0.518447326,0.349194921,1.393176632,0.155827037,-1.251485965,0.893821349,0.815528867,0.815508559,1.545868751,1.346264514,-0.531405122,1.545868751,1.346264514,-0.531405122,1.545868751,1.346264514,-0.531405122,1.545868751,1.346264514,-0.531405122,1.545868751,1.346264514,-0.531405122,1.545868751,1.346264514,-0.531405122,1.545868751,1.346264514,-0.531405122,1.545868751,1.346264514,-0.531405122,1.545868751,1.346264514,-0.531405122,1
10.875,0.625177124,1.761297939,-0.61701242,-0.977798668,0.596612959,1.544439718,1.271939532,-0.599641956,1.530228588,1.418886274,-0.290133893,1.492285333,1.39392929,-0.590942,1.225693207,0.412768892,-1.372201368,1.248790783,0.0477325813,-0.244216229,0.0737771768,0.614611295,0.982732439,1.625370382,0.544257026,-1.061543143,0.693822321,0.429916822,0.303122993,1.384330851,0.220130257,-1.220453389,0.861776556,0.790978684,0.822888737,1.544439718,1.271939532,-0.599641956,1.544439718,1.271939532,-0.599641956,1.544439718,1.271939532,-0.599641956,1.544439718,1.271939532,-0.599641956,1.544439718,1.271939532,-0.599641956,1.544439718,1.271939532,-0.599641956,1.544439718,1.271939532,-0.599641956,1.544439718,1.271939532,-0.599641956,1.544439718,1.271939532,-0.599641956,1
10.90625,0.625177124,1.761297939,1.725798581,-1.00658757,0.596612959,1.543010686,1.19761455,-0.667878789,1.530213438,1.417829069,-0.322551999,1.488303942,1.391792088,-0.641250824,1.214410527,0.625067182,-1.47781318,1.281782684,0.230918016,-0.281755871,0.64918399,0.500195644,0.689478545,1.587641801,0.544502422,-0.98377333,0.780124917,0.341386318,0.257051066,1.375485069,0.284433476,-1.189420813,0.829731763,0.7664285,0.830268915,1.543010686,1.19761455,-0.667878789,1.543010686,1.19761455,-0.667878789,1.543010686,1.19761455,-0.667878789,1.543010686,1.19761455,-0.667878789,1.543010686,1.19761455,-0.667878789,1.543010686,1.19761455,-0.667878789,1.543010686,1.19761455,-0.667878789,1.543010686,1.19761455,-0.667878789,1.543010686,1.19761455,-0.667878789,1
10.9375,0.625177124,1.761297939,1.505320349,-1.035376472,0.596612959,1.543727595,1.232731998,-0.55320913,1.530207771,1.416615822,-0.316344121,1.489084595,1.399668207,-0.585883494,1.233415564,0.938268788,-1.282590456,1.330078557,0.472909523,-0.23647487,0.585171408,0.84201667,0.791689776,1.598158293,0.601818172,-1.004850123,0.756826016,0.512389934,0.226261066,1.28597043,0.317246285,-1.223764571,0.837373371,0.806472963,0.840915109,1.543727595,1.232731998,-0.55320913,1.543727595,1.232731998,-0.55320913,1.543727595,1.232731998,-0.55320913,1.543727595,1.232731998,-0.55320913,1.543727595,1.232731998,-0.55320913,1.543727595,1.232731998,-0.55320913,1.543727595,1.232731998,-0.55320913,1.543727595,1.232731998,-0.55320913,1.543727595,1.232731998,-0.55320913,1
